Symbol,Description,Price,Price - Currency,"Performance %, 6 months","Performance %, 1 month","Price change %, 1 day",Average daily range %,"Volume, 1 day","Average volume, 30 days","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,"Revenue growth %, Quarterly YoY","Revenue growth %, TTM YoY",Sector,Industry,Upcoming earnings date
PLSE,"Pulse Biosciences, Inc",50.61,USD,125.43429844097996,8.141025641025646,2.0157226365652083,8.878044993931269,571311,589813.2666666667,0.7029362310202875,3609637282.8165693,USD,,,Health technology,Medical specialties,2026-11-16
INDP,"Indaptus Therapeutics, Inc.",3.93,USD,120.7865168539326,293,22.42990654205608,9.732642675390796,895803,1416044.6,0.3673709423188952,523642343.0654205,USD,,,Health technology,Pharmaceuticals: major,2026-11-17
GTLB,GitLab Inc.,50.27,USD,119.80760822037604,24.18478260869567,3.0756612671724417,4.402853164341194,3887000,5502719.033333333,0.5625611651392872,8375736128.3375025,USD,21.31462959823699,22.987433955710536,Technology services,Packaged software,2026-12-07
PURR,Hyperliquid Strategies Inc,12.83,USD,117.82682512733447,84.07460545193688,12.150349650349655,9.026166351185834,27318967,22404624.233333334,1.2342382225863835,3052504263.4833922,USD,,,Finance,Financial conglomerates,2026-12-02
PUBM,"PubMatic, Inc.",17.33,USD,112.37745098039213,0.3474232773595757,2.848664688427281,4.148297749567254,1101389,781855.9666666667,1.9233206618286889,789382625.1643916,USD,10.546451930515508,-1.0410392597054154,Technology services,Internet software/Services,2026-11-10
PD,"PagerDuty, Inc.",14.44,USD,111.42020497803807,22.372881355932194,-0.2762430939226583,3.926691729323116,1096526,1451313.9666666666,0.7177289173684185,1135704113.2265193,USD,0.8305580539822219,2.300416866553076,Technology services,Packaged software,2026-11-26
MGNI,"Magnite, Inc.",25.63,USD,104.2231075697211,5.690721649484531,7.779646761984852,3.9644389944819314,6829971,2729592.733333332,3.1808561941848765,3675961424.719091,USD,11.24489419149378,8.315889962252253,Technology services,Packaged software,2026-11-11
CLMT,"Calumet, Inc",59.05,USD,103.48035837353548,20.264765784114044,1.7927943458024465,3.9542397483972787,1293321,1299347.5333333334,0.9829063109342808,5190390420.118945,USD,40.76563413208652,12.799724842767295,Energy minerals,Oil refining/Marketing,2026-11-06
ATRC,"AtriCure, Inc.",59.12,USD,101.77474402730374,30.70970594738006,3.4651732586629276,3.492883723178096,1503637,883901.0666666667,1.1980361805035007,3007215319.738187,USD,12.828799976494611,13.936705164157729,Health technology,Medical specialties,2026-11-04
RNG,"RingCentral, Inc.",74.78,USD,101.1837503362927,16.84375,1.6861571933641486,3.9434340732816002,1126795,1460347.8333333333,0.8137392553516158,6244590997.24422,USD,5.901534176448022,5.219097694332156,Technology services,Packaged software,2026-11-09
GPRO,"GoPro, Inc.",1.34,USD,96.48093841642228,117.88617886178864,5.511811023622052,19.296375266524528,22896638,64101593.53333333,0.21730192472625834,250771255.984252,USD,-31.25528193235196,-23.856114183019052,Consumer durables,Electronics/Appliances,2026-11-05
LFST,"LifeStance Health Group, Inc.",12.61,USD,96.11197511664075,-0.23734177215190772,-1.4073494917904592,3.6908915826442277,7252945,4954262.133333334,1.3027096944302676,4818963745.231431,USD,26.075914175916783,20.383932037101886,Health services,Medical/Nursing services,2026-11-05
CRDL,Cardiol Therapeutics Inc.,1.86,USD,95.78947368421055,2.1978021978021998,-2.105263157894727,7.481182795698858,579695,1511245.4,0.39684441278363464,217290156.68702292,USD,,,Health technology,Biotechnology,2026-11-12
DINO,HF Sinclair Corporation,116.62,USD,92.79219705736485,22.23037417461483,2.3251732912169922,3.605109390695068,2477609,2437448.966666667,1.037383304746359,20733152108.629814,USD,53.15448113207547,16.25539972603217,Energy minerals,Oil refining/Marketing,2026-10-29
HNST,"The Honest Company, Inc.",5.32,USD,91.36690647482017,13.918629550321205,-0.4677268475210377,4.528732545649804,1970593,3092137.6666666665,0.9506029157457758,570752909.4630497,USD,-10.866797205191581,-12.256306714248698,Retail trade,Specialty stores,2026-11-11
ANDG,Andersen Group Inc.,54.82,USD,90.67826086956522,21.175950486295307,-0.34539174695509495,3.289323500286725,217093,500216.5333333333,0.6270065723729281,6194026807.57426,USD,23.67564250444625,17.95046028477456,Consumer services,Other consumer services,2026-12-02
SST,"System1, Inc.",3.22,USD,89.41176470588238,45.04504504504504,3.8709677419354875,19.82409050576744,134737,1042078.2333333333,0.09098236878553255,33773446.76774194,USD,-61.33905139857902,-42.93261421519926,Technology services,Packaged software,2026-11-05
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,11.65,USD,89.12337662337661,24.06815761448349,0.8658008658008627,6.290680564071134,1569481,1380911.2,0.8563643290229231,2243385854.9437227,USD,-10.306336605887545,-3.8971338893977245,Process industries,Agricultural commodities/Milling,2026-11-11
HPQ,HP Inc.,34.66,USD,88.06294085729787,16.93657219973008,5.99388379204891,4.745198252411137,14806337,15542025.76666677,0.9209466984715914,31256077330.86666,USD,11.143383394729385,8.674553179021387,Technology services,Information technology services,2026-12-01
STLN,"Starling Oncology, Inc.",6.63,USD,85.71428571428572,6.59163987138264,1.5313935681470083,5.473066149536663,3116582,1476363.9,3.0767184967962593,662886867.6294026,USD,34.623795929951086,38.37823062567157,Health services,Medical/Nursing services,2026-11-11
CHPT,"ChargePoint Holdings, Inc.",9.92,USD,85.42056074766356,73.42657342657343,11.335578002244667,7.47847062211961,1598286,2728641.1666666665,0.2176414904379954,266355215.3714927,USD,17.735064408154987,8.839391447988715,Producer manufacturing,Electrical products,2026-12-09
NTSK,"Netskope, Inc.",17.21,USD,84.26124197002143,14.73333333333334,-0.462695199537295,6.292230430812755,7298770,5749326.133333334,0.902715226385455,7031795095.381724,USD,29.154124550533506,30.401356919117745,Technology services,Packaged software,2026-12-11
DK,"Delek US Holdings, Inc.",81.55,USD,83.42330184435447,19.55724967013635,3.0192016169782727,5.001059823070843,1871186,1755694.6333333333,0.8919534632478293,4993484014.446691,USD,47.83332127613398,11.40114205458947,Energy minerals,Oil refining/Marketing,2026-11-11
NTRA,"Natera, Inc.",366.31,USD,82.57987339879381,17.546449314892666,6.0722765969769,3.095254994793645,1965596,1343180.2333333334,1.859307567329092,52801448535.83243,USD,37.71496523966337,37.8173032034126,Health technology,Biotechnology,2026-11-11
ECO,Okeanis Eco Tankers Corp.,86.3,USD,81.68421052631578,39.463477698771804,1.840925182912441,3.158748551564293,948253,621437.9333333333,1.4022791604008562,3309498121.0042486,USD,239.39574676290653,105.24219735077509,Transportation,Marine shipping,2026-11-11
MPC,Marathon Petroleum Corporation,421.96,USD,78.72088098263448,16.22321379386327,1.9424043293389939,3.005178215944616,2507848,2530844.9,1.0244135652994573,118496810100.13654,USD,53.101604278074866,15.187181048153745,Energy minerals,Oil refining/Marketing,2026-11-03
ZETA,Zeta Global Holdings Corp.,30.37,USD,76.56976744186048,6.337535014005611,-1.555915721231768,4.546568512159546,5697475,7156526.8,1.0280018095798138,7623282939.462561,USD,43.5491923927351,35.90911804427817,Technology services,Packaged software,2026-11-10
NWGL,CL Workshop Group Limited,1.61,USD,74.90494296577948,336.31436314363145,3.8709677419354875,17.155944986690308,389015,1568662.2333333334,0.1913686522292703,44722402,USD,,-32.131740216615405,Non-energy minerals,Forest products,
RVTY,"Revvity, Inc.",146.73,USD,72.2385256485503,26.644225789746237,0.6862005077883758,3.0870111283116413,2702529,1689755.8333333333,1.353880264364766,16373071296.99204,USD,1.305596125972533,4.050217494078008,Health technology,Medical specialties,2026-11-02
LPG,Dorian LPG Ltd.,58.31,USD,71.5,20.102986611740484,0.7777393708952693,3.2232525663326785,546962,550727.1333333333,0.9101222610405333,2494658127.4370894,USD,123.10944266519084,81.05922022373736,Transportation,Marine shipping,2026-11-04
BNC,CEA Industries Inc.,5.42,USD,69.90595611285266,114.22924901185772,13.865546218487399,8.816684238270982,1617738,3273394.8,0.1748471247640195,223162282.94117644,USD,-4.568460309003729,187.74798884245592,Producer manufacturing,Trucks/Construction/Farm machinery,2026-12-30
IOND,Ionic Digital Inc.,84.85,USD,69.69999999999999,28.560606060606055,1.7020256502456996,6.048834076942526,1104128,646407.2666666667,1.8577101766319413,3817925689.529545,USD,,,Technology services,Data processing services,2026-12-02
VLO,Valero Energy Corporation,412.53,USD,69.61884790921424,17.857295907435184,2.2936917278317797,3.2184966634461105,3219170,2694166.7666666717,0.9940512616805736,118778714597.31601,USD,49.03968413303888,12.921579878930906,Energy minerals,Oil refining/Marketing,2026-10-22
SWKS,"Skyworks Solutions, Inc.",91.32,USD,68.73614190687361,36.76800958514303,6.69470732562214,5.962854327013285,7173015,6369005.066666666,0.8671450908774133,13741173527.858393,USD,-3.1295336787564763,0.06231927410509522,Electronic technology,Semiconductors,2026-10-29
RNXT,"RenovoRx, Inc.",1.73,USD,67.96116504854369,42.97520661157025,11.612903225806448,15.800578034682056,634411,1221219.3333333333,0.3438526909448256,78074048.39354838,USD,115.40284360189574,198.48942598187313,Health technology,Pharmaceuticals: major,2026-11-16
CVI,CVR Energy Inc.,54.14,USD,67.35703245749613,46.443061942115236,2.0546654099905814,4.880204760145629,951783,1028756.8666666667,0.7593154423251007,5442726687.06164,USD,55.47984099943214,17.879504661193824,Energy minerals,Oil refining/Marketing,2026-11-02
CAI,"Caris Life Sciences, Inc.",30.92,USD,64.46808510638297,45.09619896762086,9.60652250974832,4.6082517094806645,7525931,5442228.5,1.6503401154981143,8737842815.658278,USD,45.37756755862799,85.37205346840301,Health technology,Biotechnology,2026-11-11
FF,FutureFuel Corp.,5.48,USD,63.095238095238116,-3.521126760563368,1.2939001848428888,3.752476538060428,308198,545750.6333333333,0.8964164052828995,240370963.00924218,USD,120.68791523000588,-7.627517183166526,Process industries,Chemicals: specialty,
CHYM,"Chime Financial, Inc.",30.72,USD,60.66945606694559,-1.6015374759769379,-1.6960000000000037,4.692150297618987,5215235,9208292.4,0.6428945692402925,11630134131.425278,USD,10.605790483639382,17.506383731807418,Technology services,Packaged software,2026-11-11
ANGX,"Angel Studios, Inc.",4.9,USD,59.60912052117266,2.296450939457209,-7.547169811320745,6.967930029154414,3553094,1727493.6,1.8163567260905813,915106032.7169813,USD,27.45792468711368,,Consumer services,Movies/Entertainment,2026-11-12
BSIN,Big Sky Industrial Inc.,1.57,USD,57.00000000000001,10.56338028169015,2.6143790849673225,4.831665150136515,770613,1032760.9,0.9422168891423379,82414685.20261438,USD,5.226824457593689,-48.74281877191674,Energy minerals,Oil & gas production,2026-11-17
BNGO,"Bionano Genomics, Inc.",1.74,USD,56.75675675675674,43.80165289256198,15.2317880794702,9.290640394088522,2484659,1618353.4,0.5747932207009665,20491981.152317878,USD,21.357492945195293,10.026981696200686,Health technology,Biotechnology,2026-10-29
BMEA,"Biomea Fusion, Inc.",1.79,USD,55.6521739130435,32.59259259259259,2.8735632183908075,8.150837988826924,1373447,1773823.5666666667,0.6859992562851769,129746089.44252874,USD,,,Health technology,Pharmaceuticals: major,2026-11-03
ANF,Abercrombie & Fitch Company,138.6,USD,55.363748458692974,33.1540013449899,-0.9221531203088085,4.195573077715904,738463,2005334.5333333334,0.4662806624888941,5881404983.585675,USD,4.80977361488052,4.729188898131165,Retail trade,Apparel/Footwear retail,2026-11-24
QRVO,"Qorvo, Inc.",119.51,USD,52.611416166517685,25.800000000000004,4.860928314468725,4.297488554454529,1532990,1169254.4333333333,0.9713856929478586,10543367582.124683,USD,-4.15045348067486,-0.1792347356041147,Electronic technology,Semiconductors,2026-11-04
NMAX,"Newsmax, Inc.",10.26,USD,50.66079295154185,-0.48496605237634055,-1.72413793103448,5.738373712057935,1026241,1252989.4333333333,0.8277530258520123,1325188170.7241378,USD,16.528387839519528,,Consumer services,Broadcasting,2026-11-12
DOCU,"DocuSign, Inc.",70.64,USD,50.23394300297744,17.08934195259407,0.3409090909090836,3.953901067788475,3114497,3295453.6,0.7988925535293155,13202789394.107954,USD,9.381291872960997,8.587977755105864,Technology services,Packaged software,2026-12-03
ALVO,Alvotech,5.34,USD,49.57983193277311,36.224489795918366,4.705882352941181,4.216158373461776,1702953,1044255.3666666667,1.7973164259202346,2084903944.047059,USD,-38.9444640063727,-12.166128663657659,Health technology,Biotechnology,2026-11-11
RSKD,Riskified Ltd.,6.31,USD,49.526066350710906,-1.560062402496108,0.6379585326953754,4.488227303599689,563636,1904237.7,0.32351547250532325,833158066.1355662,USD,21.75055514415132,9.625549021055967,Technology services,Packaged software,2026-11-18
PHVS,Pharvaris N.V.,38,USD,48.14814814814816,7.496463932107493,1.1984021304926842,5.581240601503755,1115650,984528.3,0.7306114713433833,2654819998.8814917,USD,,,Health technology,Biotechnology,2026-11-18
GTEC,Greenland Technologies Holding Corporation,1.08,USD,48.14814814814816,24.13793103448277,-1.8181818181818195,7.647162698412734,54025,814842.3666666667,0.2725980091389082,28667760.545454547,USD,37.55811406244979,25.871164086392888,Producer manufacturing,Industrial machinery,2026-11-05
TNK,Teekay Tankers Ltd.,100.82,USD,47.67833601874908,12.409410190656702,0.18881049388850019,3.217764332473622,360797,501700.3333333333,0.6294496247695371,3496448826.1562157,USD,62.972696744050225,19.33065185574672,Transportation,Marine shipping,2026-10-29
NEOG,Neogen Corporation,12.83,USD,47.471264367816104,8.821034775233256,2.23107569721115,3.1622313773521045,3409695,1978630.7333333334,1.3210852992983053,2798300058.717928,USD,-0.07052280015435179,-2.713988873998084,Health technology,Medical specialties,2026-10-06
FRNM,"Freenome, Inc.",16.29,USD,47.420814479638,26.083591331269346,10.590631364562109,5.917740945365236,1132346,846860.7666666667,1.7412288181268656,1750308569.9572299,USD,,,Health technology,Medical specialties,2026-12-02
NAT,Nordic American Tankers Limited,8.15,USD,47.11191335740073,19.15204678362574,2.002503128911141,3.3514460999123683,5689347,3870080.933333333,1.155412771574997,1725767798.0100126,USD,56.88616472844984,29.11040549685076,Transportation,Marine shipping,2026-12-02
GLE,Global Engine Group Holding Limited,0.6381,USD,46.31965145608806,69.25729442970822,-0.792910447761193,8.299740300445537,163783,5354148.466666667,1.1412996138829328,11677230,USD,,-76.1534940869794,Technology services,Packaged software,
SLDE,"Slide Insurance Holdings, Inc.",25,USD,45.43339150668993,15.47344110854504,-2.6100506427736723,3.019228571428414,1420210,1081186.1333333333,0.8773992936250242,2920293054.1488113,USD,47.86186913958723,41.43171092857332,Technology services,Packaged software,2026-11-11
MATV,"Mativ Holdings, Inc.",12.14,USD,44.52380952380952,-0.8169934640522847,0.830564784053168,3.226465050600316,332346,620444.2333333333,0.6872903826993063,670007785.7674419,USD,1.2181195279786716,1.0623697453362475,Process industries,Industrial specialties,2026-11-11
SUNE,"SUNation Energy, Inc.",2.76,USD,44.502617801047116,12.653061224489779,-5.154639175257744,14.695910973084935,178184,5325106.9,0.01136553912584484,17976177.81443299,USD,-37.52427807971278,10.336308753331092,Industrial services,Engineering & construction,2026-11-16
WGS,GeneDx Holdings Corp.,104.95,USD,44.30083871854805,37.38709255138107,7.729419010470131,4.586748587762983,826175,561744.2999999993,1.5312575411433627,3129875544.1285157,USD,11.440034277256261,25.420828491862192,Health services,Medical/Nursing services,2026-11-03
DTSS,Datasea Intelligent Technology Ltd.,1.22,USD,43.529411764705884,64.84258883934604,106.35994587280109,13.722183840749391,144928104,6228933.166666667,44.322975807620416,9614790,USD,-36.47459250413631,20.31068210108814,Technology services,Packaged software,2026-09-30
VEEV,Veeva Systems Inc.,263.75,USD,43.18675352877308,8.463215034749359,-0.43412608531520475,3.115179417738408,1099379,1761124.3666666667,0.8981274901374829,42703456619.69611,USD,17.600474476004365,16.504217851996668,Technology services,Packaged software,2026-12-09
SB,"Safe Bulkers, Inc",9.01,USD,41.66666666666666,11.509900990099005,2.971428571428569,3.502536863802155,2135105,1106963.5,1.2074160768338051,917519594.0468572,USD,33.036732832081604,10.807256007471453,Transportation,Marine shipping,2026-11-11
BOX,"Box, Inc.",34.67,USD,41.567986933442235,5.894929749541844,0.02885170225044754,3.004759157773251,3212196,2875920.2666666666,1.4275544755235121,4756750324.592903,USD,9.23404501375855,9.626509277749747,Technology services,Information technology services,2026-12-08
VAI,Valor Energy Incorporated,2.14,USD,39.869281045751634,46.57534246575344,3.883495145631071,11.228204272363138,71664,1312300.3333333333,1.0605843099705048,31153026.10679612,USD,-15.620601452442532,-41.17742707916221,Finance,Finance/Rental/Leasing,
OPK,"Opko Health, Inc.",1.62,USD,39.655172413793125,17.391304347826104,0.6211180124223608,4.64197530864197,1709185,2748184.933333333,0.509818065954846,1209051770.5341616,USD,4.319322479226055,-11.460396300552267,Health services,Medical/Nursing services,2026-11-11
ODD,ODDITY Tech Ltd.,19.27,USD,38.633093525179845,60.04983388704319,6.229327453142221,7.713173697086363,1690350,1423284.5333333334,0.6618952464969008,888820102.9327452,USD,-25.14016753753007,-9.67860781481511,Technology services,Packaged software,2026-11-11
ARTW,"Art's-Way Manufacturing Co., Inc.",2.98,USD,36.073059360730596,-7.453416149068329,2.054794520547947,5.081735378715186,1910,1130989.9333333333,0.09621584589344724,15500132.198630137,USD,23.94677662943903,10.495178982350009,Producer manufacturing,Trucks/Construction/Farm machinery,
GDYN,"Grid Dynamics Holdings, Inc.",8.08,USD,35.57046979865772,7.304116865869852,0.7481296758104801,3.019801980197951,1110524,1250615.1,1.1421541312174575,655505264.3491272,USD,6.992432860181018,8.569292469433003,Technology services,Information technology services,2026-10-29
CNH,CNH Industrial N.V.,13.55,USD,34.15841584158417,31.80933852140079,0.22189349112426876,4.780864522931209,13940075,21789645.233333334,0.5740937322323784,16771187219.822485,USD,1.952047528113728,0.5973781735715471,Producer manufacturing,Trucks/Construction/Farm machinery,2026-11-10
PDSB,PDS Biotechnology Corporation,0.8422,USD,33.68253968253968,281.95011337868476,-14.980819705229163,14.961665026970145,35390447,42586436.666666664,0.2996194967653309,47139062.204522505,USD,,,Health technology,Pharmaceuticals: major,2026-11-12
INSP,"Inspire Medical Systems, Inc.",72.74,USD,33.004205522033274,26.901605024424278,-0.013745704467360984,4.41529518048597,563753,612584.9333333333,0.667310674759657,2102940721.243986,USD,-7.602977621772017,4.345695868628325,Health technology,Medical specialties,2026-11-09
TEVA,Teva Pharmaceutical Industries Limited,39.19,USD,32.21997300944668,7.4581848094324075,1.7129509473137725,3.058856486713126,5520915,5040067.666666667,1.0863105837518805,45667955827.56407,USD,-7.379367449580138,3.237590281650992,Health technology,Pharmaceuticals: generic,2026-11-11
VSTM,"Verastem, Inc.",7.55,USD,31.53310104529616,5.1532033426183865,3.1420765027322344,5.26764427625358,1733756,2169130.2333333315,0.633979972993918,683753976.3319672,USD,1775.4328497894246,3995.7416939635004,Health technology,Biotechnology,2026-11-11
YPF,YPF Sociedad Anonima,54.48,USD,30.898606439211918,2.7149321266968283,-0.3110704483074139,3.3922802601217406,766961,1219102.2333333334,0.48431864457640356,22693542165.519447,USD,41.547311825109595,7.001293773221719,Energy minerals,Integrated oil,2026-10-29
SM,SM Energy Company,36.97,USD,30.17605633802817,2.6659261316301053,-3.1184486373165563,3.422620657676121,6830874,4062041.566666667,1.7550509968493286,8793464745.847485,USD,215.25851197982345,75.39189250000238,Energy minerals,Integrated oil,2026-10-29
NKTX,"Nkarta, Inc.",2.81,USD,29.493087557603694,16.11570247933885,-2.0905923344947754,7.134977122521642,531358,562082.5333333333,0.8100657327154149,201265641.9825784,USD,,,Health technology,Biotechnology,2026-11-11
UROY,Uranium Royalty Corp.,4.48,USD,29.106628242074933,10.344827586206918,2.050113895216418,5.303571428571339,2664636,2764055.3666666667,0.7864941829850838,1689903581.8861048,USD,1467.4247127381077,132.4100214858637,Non-energy minerals,Other metals/Minerals,2026-12-16
MMED,"MiniMed Group, Inc.",22.03,USD,28.75511396843952,12.685421994884912,-1.6517857142857029,5.319629077232335,2730153,1953351.0333333334,1.0195464101766092,6198139184.100894,USD,16.43646408839779,,Health technology,Medical specialties,2026-12-30
ADM,Archer-Daniels-Midland Company,88.09,USD,28.000581226387695,7.269849001461274,3.635294117647063,3.056038467152063,3266233,3668685.6,0.8870138968813719,42455820699.71388,USD,7.10779686615065,-0.7921557262232527,Process industries,Agricultural commodities/Milling,2026-10-27
MGRX,"Mangoceuticals, Inc.",0.445,USD,27.507163323782247,-12.176830471679501,-1.6357206012378465,6.683595505618001,273169,4226938.766666667,0.7017848990710057,9597502.088859417,USD,-59.09975075694936,-38.91304769102572,Health technology,Pharmaceuticals: major,
DHT,"DHT Holdings, Inc.",22.82,USD,27.486033519553086,20.485744456177397,-0.9548611111111062,3.0064166771002814,5426008,3655861.2333333334,1.317415276798836,3679396091.8932295,USD,122.6017975771786,39.41599357538878,Transportation,Marine shipping,2026-11-04
CMRC,"Commerce.com, Inc. - Series 1",3.41,USD,26.296296296296294,62.38095238095238,-0.5830903790087468,6.201927105153068,414822,1500306.7333333334,0.2697408557302391,282549173.0991253,USD,0.0923809411012282,2.772403945002237,Technology services,Packaged software,2026-11-05
JXN,Jackson Financial Inc.,129.38,USD,26.101364522417157,-2.5679644551547534,-5.630926331145149,3.2169854029106255,2306861,628195.9333333333,3.3789813815256573,8762745354.145151,USD,,15.093333333333334,Finance,Life/Health insurance,2026-11-11
CRM,"Salesforce, Inc.",242.85,USD,25.692251953832606,25.1223659127209,-3.0693701604534196,3.4366275478690604,14908394,15066517.1,1.196024493337406,199865544643.6134,USD,10.83431027745213,11.229811148802591,Technology services,Packaged software,2026-12-08
